location.x|location.y|location.z|vector.x|vector.y|vector.z|Route
-487.3646|326.7446|0.0|0.4575|0.8892|0.0|route2
-484.2524|325.1433|0.0|0.4575|0.8892|0.0|route1
-474.9158|320.3394|0.0|-0.4575|-0.8892|-0.0|-
-471.8036|318.7381|0.0|-0.4575|-0.8892|-0.0|-
-468.6913|317.1368|0.0|-0.4575|-0.8892|-0.0|-
-465.5791|315.5355|0.0|-0.4575|-0.8892|-0.0|-
-491.0341|334.7475|0.0|0.4821|0.8761|0.0|-
-487.9676|333.0603|0.0|0.4821|0.8761|0.0|route3
-484.9011|331.373|0.0|0.4821|0.8761|0.0|route2
-481.8347|329.6858|0.0|0.4821|0.8761|0.0|route1
-472.6352|324.6241|0.0|-0.4821|-0.8761|-0.0|-
-469.5688|322.9369|0.0|-0.4821|-0.8761|-0.0|-
-466.5023|321.2497|0.0|-0.4821|-0.8761|-0.0|-
-463.4358|319.5624|0.0|-0.4821|-0.8761|-0.0|-
-488.3467|339.4749|0.0|0.5062|0.8624|0.0|-
-485.3283|337.7031|0.0|0.5062|0.8624|0.0|route3
-482.31|335.9312|0.0|0.5062|0.8624|0.0|route2
-479.2916|334.1593|0.0|0.5062|0.8624|0.0|route1
-470.2365|328.8438|0.0|-0.5062|-0.8624|-0.0|-
-467.2181|327.0719|0.0|-0.5062|-0.8624|-0.0|-
-464.1998|325.3|0.0|-0.5062|-0.8624|-0.0|-
-461.1814|323.5282|0.0|-0.5062|-0.8624|-0.0|-
-485.5288|344.1258|0.0|0.53|0.848|0.0|-
-482.5609|342.2707|0.0|0.53|0.848|0.0|route3
-479.593|340.4156|0.0|0.53|0.848|0.0|route2
-476.625|338.5604|0.0|0.53|0.848|0.0|route1
-467.7213|332.9951|0.0|-0.53|-0.848|-0.0|-
-464.7534|331.14|0.0|-0.53|-0.848|-0.0|-
-461.7855|329.2848|0.0|-0.53|-0.848|-0.0|-
-458.8175|327.4297|0.0|-0.53|-0.848|-0.0|-
-482.5826|348.6965|0.0|0.5534|0.8329|0.0|-
-479.6674|346.7596|0.0|0.5534|0.8329|0.0|route3
-476.7523|344.8226|0.0|0.5534|0.8329|0.0|route2
-473.8371|342.8857|0.0|0.5534|0.8329|0.0|route1
-465.0916|337.0748|0.0|-0.5534|-0.8329|-0.0|-
-462.1764|335.1378|0.0|-0.5534|-0.8329|-0.0|-
-459.2612|333.2009|0.0|-0.5534|-0.8329|-0.0|-
-456.3461|331.264|0.0|-0.5534|-0.8329|-0.0|-
-479.5105|353.1835|0.0|0.5764|0.8172|0.0|-
-476.6504|351.1662|0.0|0.5764|0.8172|0.0|route3
-473.7902|349.1489|0.0|0.5764|0.8172|0.0|route2
-470.93|347.1317|0.0|0.5764|0.8172|0.0|route1
-462.3495|341.0798|0.0|-0.5764|-0.8172|-0.0|-
-459.4893|339.0626|0.0|-0.5764|-0.8172|-0.0|-
-456.6291|337.0453|0.0|-0.5764|-0.8172|-0.0|-
-453.769|335.028|0.0|-0.5764|-0.8172|-0.0|-
-476.3148|357.5833|0.0|0.5989|0.8008|0.0|-
-473.5119|355.4872|0.0|0.5989|0.8008|0.0|route3
-470.7089|353.3912|0.0|0.5989|0.8008|0.0|route2
-467.9059|351.2952|0.0|0.5989|0.8008|0.0|route1
-459.497|345.007|0.0|-0.5989|-0.8008|-0.0|-
-456.6941|342.911|0.0|-0.5989|-0.8008|-0.0|-
-453.8911|340.8149|0.0|-0.5989|-0.8008|-0.0|-
-451.0881|338.7189|0.0|-0.5989|-0.8008|-0.0|-
-472.998|361.8925|0.0|0.6209|0.7839|0.0|-
-470.2544|359.7193|0.0|0.6209|0.7839|0.0|route3
-467.5108|357.5461|0.0|0.6209|0.7839|0.0|route2
-464.7672|355.373|0.0|0.6209|0.7839|0.0|route1
-456.5364|348.8534|0.0|-0.6209|-0.7839|-0.0|-
-453.7929|346.6802|0.0|-0.6209|-0.7839|-0.0|-
-451.0493|344.507|0.0|-0.6209|-0.7839|-0.0|-
-448.3057|342.3339|0.0|-0.6209|-0.7839|-0.0|-
-469.5626|366.1078|0.0|0.6425|0.7663|0.0|-
-466.8805|363.8592|0.0|0.6425|0.7663|0.0|route3
-464.1984|361.6106|0.0|0.6425|0.7663|0.0|route2
-461.5163|359.3619|0.0|0.6425|0.7663|0.0|route1
-453.4701|352.616|0.0|-0.6425|-0.7663|-0.0|-
-450.788|350.3673|0.0|-0.6425|-0.7663|-0.0|-
-448.1059|348.1187|0.0|-0.6425|-0.7663|-0.0|-
-445.4238|345.87|0.0|-0.6425|-0.7663|-0.0|-
-466.0113|370.226|0.0|0.6635|0.7481|0.0|-
-463.3927|367.9036|0.0|0.6635|0.7481|0.0|route3
-460.7742|365.5812|0.0|0.6635|0.7481|0.0|route2
-458.1557|363.2589|0.0|0.6635|0.7481|0.0|route1
-450.3002|356.2917|0.0|-0.6635|-0.7481|-0.0|-
-447.6817|353.9694|0.0|-0.6635|-0.7481|-0.0|-
-445.0632|351.647|0.0|-0.6635|-0.7481|-0.0|-
-442.4447|349.3246|0.0|-0.6635|-0.7481|-0.0|-
-462.3468|374.2437|0.0|0.6841|0.7294|0.0|-
-459.7939|371.8494|0.0|0.6841|0.7294|0.0|route3
-457.2409|369.4551|0.0|0.6841|0.7294|0.0|route2
-454.688|367.0608|0.0|0.6841|0.7294|0.0|route1
-447.0293|359.8779|0.0|-0.6841|-0.7294|-0.0|-
-444.4764|357.4836|0.0|-0.6841|-0.7294|-0.0|-
-441.9235|355.0893|0.0|-0.6841|-0.7294|-0.0|-
-439.3706|352.695|0.0|-0.6841|-0.7294|-0.0|-
-458.5719|378.1581|0.0|0.7041|0.7101|0.0|-
-456.0866|375.6937|0.0|0.7041|0.7101|0.0|route3
-453.6013|373.2293|0.0|0.7041|0.7101|0.0|route2
-451.116|370.765|0.0|0.7041|0.7101|0.0|route1
-443.66|363.3719|0.0|-0.7041|-0.7101|-0.0|-
-441.1747|360.9075|0.0|-0.7041|-0.7101|-0.0|-
-438.6893|358.4431|0.0|-0.7041|-0.7101|-0.0|-
-436.204|355.9787|0.0|-0.7041|-0.7101|-0.0|-
-454.6898|381.9659|0.0|0.7236|0.6902|0.0|-
-452.2739|379.4333|0.0|0.7236|0.6902|0.0|route3
-449.8581|376.9008|0.0|0.7236|0.6902|0.0|route2
-447.4423|374.3682|0.0|0.7236|0.6902|0.0|route1
-440.1948|366.7706|0.0|-0.7236|-0.6902|-0.0|-
-437.7789|364.2381|0.0|-0.7236|-0.6902|-0.0|-
-435.3631|361.7055|0.0|-0.7236|-0.6902|-0.0|-
-432.9473|359.173|0.0|-0.7236|-0.6902|-0.0|-
-450.7031|385.6642|0.0|0.7425|0.6698|0.0|-
-448.3587|383.0655|0.0|0.7425|0.6698|0.0|route3
-446.0142|380.4667|0.0|0.7425|0.6698|0.0|route2
-443.6698|377.868|0.0|0.7425|0.6698|0.0|route1
-436.6364|370.0717|0.0|-0.7425|-0.6698|-0.0|-
-434.2919|367.473|0.0|-0.7425|-0.6698|-0.0|-
-431.9474|364.8742|0.0|-0.7425|-0.6698|-0.0|-
-429.603|362.2755|0.0|-0.7425|-0.6698|-0.0|-
-446.6152|389.2503|0.0|0.7608|0.6489|0.0|-
-444.3439|386.5874|0.0|0.7608|0.6489|0.0|route3
-442.0727|383.9244|0.0|0.7608|0.6489|0.0|route2
-439.8014|381.2615|0.0|0.7608|0.6489|0.0|route1
-432.9875|373.2726|0.0|-0.7608|-0.6489|-0.0|-
-430.7163|370.6097|0.0|-0.7608|-0.6489|-0.0|-
-428.445|367.9467|0.0|-0.7608|-0.6489|-0.0|-
-426.1737|365.2838|0.0|-0.7608|-0.6489|-0.0|-
-442.4292|392.7213|0.0|0.7786|0.6275|0.0|-
-440.2328|389.9962|0.0|0.7786|0.6275|0.0|route3
-438.0365|387.2711|0.0|0.7786|0.6275|0.0|route2
-435.8401|384.546|0.0|0.7786|0.6275|0.0|route1
-429.2511|376.3708|0.0|-0.7786|-0.6275|-0.0|-
-427.0548|373.6457|0.0|-0.7786|-0.6275|-0.0|-
-424.8585|370.9206|0.0|-0.7786|-0.6275|-0.0|-
-422.6621|368.1955|0.0|-0.7786|-0.6275|-0.0|-
-438.1482|396.0745|0.0|0.7957|0.6056|0.0|-
-436.0285|393.2894|0.0|0.7957|0.6056|0.0|route3
-433.9088|390.5043|0.0|0.7957|0.6056|0.0|route2
-431.7891|387.7191|0.0|0.7957|0.6056|0.0|route1
-425.43|379.3638|0.0|-0.7957|-0.6056|-0.0|-
-423.3103|376.5787|0.0|-0.7957|-0.6056|-0.0|-
-421.1906|373.7936|0.0|-0.7957|-0.6056|-0.0|-
-419.0709|371.0085|0.0|-0.7957|-0.6056|-0.0|-
-433.7755|399.3073|0.0|0.8123|0.5833|0.0|-
-431.7341|396.4644|0.0|0.8123|0.5833|0.0|route3
-429.6927|393.6214|0.0|0.8123|0.5833|0.0|route2
-427.6513|390.7784|0.0|0.8123|0.5833|0.0|route1
-421.527|382.2494|0.0|-0.8123|-0.5833|-0.0|-
-419.4856|379.4064|0.0|-0.8123|-0.5833|-0.0|-
-417.4442|376.5634|0.0|-0.8123|-0.5833|-0.0|-
-415.4028|373.7204|0.0|-0.8123|-0.5833|-0.0|-
-429.3147|402.4174|0.0|0.8282|0.5604|0.0|-
-427.3532|399.5187|0.0|0.8282|0.5604|0.0|route3
-425.3916|396.62|0.0|0.8282|0.5604|0.0|route2
-423.4301|393.7214|0.0|0.8282|0.5604|0.0|route1
-417.5454|385.0254|0.0|-0.8282|-0.5604|-0.0|-
-415.5838|382.1267|0.0|-0.8282|-0.5604|-0.0|-
-413.6223|379.228|0.0|-0.8282|-0.5604|-0.0|-
-411.6607|376.3293|0.0|-0.8282|-0.5604|-0.0|-
-424.7692|405.4021|0.0|0.8435|0.5372|0.0|-
-422.889|402.45|0.0|0.8435|0.5372|0.0|route3
-421.0088|399.4979|0.0|0.8435|0.5372|0.0|route2
-419.1286|396.5457|0.0|0.8435|0.5372|0.0|route1
-413.4881|387.6895|0.0|-0.8435|-0.5372|-0.0|-
-411.6079|384.7373|0.0|-0.8435|-0.5372|-0.0|-
-409.7277|381.7852|0.0|-0.8435|-0.5372|-0.0|-
-407.8475|378.8331|0.0|-0.8435|-0.5372|-0.0|-
-420.1423|408.2592|0.0|0.8581|0.5135|0.0|-
-418.345|405.256|0.0|0.8581|0.5135|0.0|route3
-416.5476|402.2527|0.0|0.8581|0.5135|0.0|route2
-414.7503|399.2495|0.0|0.8581|0.5135|0.0|route1
-409.3582|390.2397|0.0|-0.8581|-0.5135|-0.0|-
-407.5609|387.2365|0.0|-0.8581|-0.5135|-0.0|-
-405.7635|384.2332|0.0|-0.8581|-0.5135|-0.0|-
-403.9662|381.23|0.0|-0.8581|-0.5135|-0.0|-
-415.4378|410.9866|0.0|0.872|0.4895|0.0|-
-413.7247|407.9345|0.0|0.872|0.4895|0.0|route3
-412.0116|404.8824|0.0|0.872|0.4895|0.0|route2
-410.2984|401.8304|0.0|0.872|0.4895|0.0|route1
-405.159|392.6741|0.0|-0.872|-0.4895|-0.0|-
-403.4459|389.622|0.0|-0.872|-0.4895|-0.0|-
-401.7328|386.57|0.0|-0.872|-0.4895|-0.0|-
-400.0196|383.5179|0.0|-0.872|-0.4895|-0.0|-
-410.6593|413.5821|0.0|0.8853|0.465|0.0|-
-409.0317|410.4836|0.0|0.8853|0.465|0.0|route3
-407.4041|407.385|0.0|0.8853|0.465|0.0|route2
-405.7765|404.2865|0.0|0.8853|0.465|0.0|route1
-400.8938|394.9908|0.0|-0.8853|-0.465|-0.0|-
-399.2662|391.8923|0.0|-0.8853|-0.465|-0.0|-
-397.6386|388.7937|0.0|-0.8853|-0.465|-0.0|-
-396.011|385.6952|0.0|-0.8853|-0.465|-0.0|-
-405.8104|416.0437|0.0|0.8979|0.4402|0.0|-
-404.2696|412.9011|0.0|0.8979|0.4402|0.0|route3
-402.7288|409.7585|0.0|0.8979|0.4402|0.0|route2
-401.188|406.6158|0.0|0.8979|0.4402|0.0|route1
-396.5657|397.188|0.0|-0.8979|-0.4402|-0.0|-
-395.0249|394.0454|0.0|-0.8979|-0.4402|-0.0|-
-393.4842|390.9028|0.0|-0.8979|-0.4402|-0.0|-
-391.9434|387.7602|0.0|-0.8979|-0.4402|-0.0|-
-400.895|418.3694|0.0|0.9098|0.4151|0.0|-
-399.4422|415.1852|0.0|0.9098|0.4151|0.0|route3
-397.9894|412.0009|0.0|0.9098|0.4151|0.0|route2
-396.5366|408.8167|0.0|0.9098|0.4151|0.0|route1
-392.1783|399.2639|0.0|-0.9098|-0.4151|-0.0|-
-390.7255|396.0797|0.0|-0.9098|-0.4151|-0.0|-
-389.2727|392.8954|0.0|-0.9098|-0.4151|-0.0|-
-387.8199|389.7112|0.0|-0.9098|-0.4151|-0.0|-
-395.9167|420.5576|0.0|0.921|0.3896|0.0|-
-394.553|417.3341|0.0|0.921|0.3896|0.0|route3
-393.1894|414.1107|0.0|0.921|0.3896|0.0|route2
-391.8257|410.8873|0.0|0.921|0.3896|0.0|route1
-387.7347|401.2171|0.0|-0.921|-0.3896|-0.0|-
-386.371|397.9937|0.0|-0.921|-0.3896|-0.0|-
-385.0074|394.7702|0.0|-0.921|-0.3896|-0.0|-
-383.6437|391.5468|0.0|-0.921|-0.3896|-0.0|-
-390.8795|422.6064|0.0|0.9315|0.3639|0.0|-
-389.606|419.3463|0.0|0.9315|0.3639|0.0|route3
-388.3326|416.0862|0.0|0.9315|0.3639|0.0|route2
-387.0591|412.8261|0.0|0.9315|0.3639|0.0|route1
-383.2386|403.0458|0.0|-0.9315|-0.3639|-0.0|-
-381.9651|399.7857|0.0|-0.9315|-0.3639|-0.0|-
-380.6917|396.5256|0.0|-0.9315|-0.3639|-0.0|-
-379.4182|393.2655|0.0|-0.9315|-0.3639|-0.0|-
-385.7873|424.5144|0.0|0.9412|0.3378|0.0|-
-384.605|421.2201|0.0|0.9412|0.3378|0.0|route3
-383.4227|417.9259|0.0|0.9412|0.3378|0.0|route2
-382.2403|414.6316|0.0|0.9412|0.3378|0.0|route1
-378.6934|404.7489|0.0|-0.9412|-0.3378|-0.0|-
-377.511|401.4546|0.0|-0.9412|-0.3378|-0.0|-
-376.3287|398.1603|0.0|-0.9412|-0.3378|-0.0|-
-375.1464|394.8661|0.0|-0.9412|-0.3378|-0.0|-
-380.644|426.28|0.0|0.9502|0.3115|0.0|-
-379.5538|422.9541|0.0|0.9502|0.3115|0.0|route3
-378.4635|419.6283|0.0|0.9502|0.3115|0.0|route2
-377.3733|416.3024|0.0|0.9502|0.3115|0.0|route1
-374.1025|406.3248|0.0|-0.9502|-0.3115|-0.0|-
-373.0123|402.9989|0.0|-0.9502|-0.3115|-0.0|-
-371.9221|399.6731|0.0|-0.9502|-0.3115|-0.0|-
-370.8318|396.3472|0.0|-0.9502|-0.3115|-0.0|-
-375.4536|427.9019|0.0|0.9585|0.285|0.0|-
-374.4562|424.547|0.0|0.9585|0.285|0.0|route3
-373.4589|421.1921|0.0|0.9585|0.285|0.0|route2
-372.4616|417.8372|0.0|0.9585|0.285|0.0|route1
-369.4696|407.7725|0.0|-0.9585|-0.285|-0.0|-
-368.4723|404.4176|0.0|-0.9585|-0.285|-0.0|-
-367.4749|401.0627|0.0|-0.9585|-0.285|-0.0|-
-366.4776|397.7078|0.0|-0.9585|-0.285|-0.0|-
-370.2201|429.3788|0.0|0.9661|0.2582|0.0|-
-369.3164|425.9974|0.0|0.9661|0.2582|0.0|route3
-368.4128|422.6161|0.0|0.9661|0.2582|0.0|route2
-367.5092|419.2348|0.0|0.9661|0.2582|0.0|route1
-364.7982|409.0908|0.0|-0.9661|-0.2582|-0.0|-
-363.8946|405.7094|0.0|-0.9661|-0.2582|-0.0|-
-362.991|402.3281|0.0|-0.9661|-0.2582|-0.0|-
-362.0873|398.9467|0.0|-0.9661|-0.2582|-0.0|-
-364.9475|430.7095|0.0|0.9729|0.2312|0.0|-
-364.1382|427.3044|0.0|0.9729|0.2312|0.0|route3
-363.329|423.8992|0.0|0.9729|0.2312|0.0|route2
-362.5198|420.494|0.0|0.9729|0.2312|0.0|route1
-360.092|410.2786|0.0|-0.9729|-0.2312|-0.0|-
-359.2828|406.8734|0.0|-0.9729|-0.2312|-0.0|-
-358.4735|403.4683|0.0|-0.9729|-0.2312|-0.0|-
-357.6643|400.0631|0.0|-0.9729|-0.2312|-0.0|-
-359.64|431.8932|0.0|0.979|0.2041|0.0|-
-358.9258|428.4668|0.0|0.979|0.2041|0.0|route3
-358.2115|425.0405|0.0|0.979|0.2041|0.0|route2
-357.4973|421.6141|0.0|0.979|0.2041|0.0|route1
-355.3546|411.3351|0.0|-0.979|-0.2041|-0.0|-
-354.6404|407.9087|0.0|-0.979|-0.2041|-0.0|-
-353.9261|404.4824|0.0|-0.979|-0.2041|-0.0|-
-353.2119|401.056|0.0|-0.979|-0.2041|-0.0|-
-354.3015|432.9287|0.0|0.9843|0.1768|0.0|-
-353.6829|429.4838|0.0|0.9843|0.1768|0.0|route3
-353.0642|426.0389|0.0|0.9843|0.1768|0.0|route2
-352.4456|422.594|0.0|0.9843|0.1768|0.0|route1
-350.5896|412.2594|0.0|-0.9843|-0.1768|-0.0|-
-349.9709|408.8145|0.0|-0.9843|-0.1768|-0.0|-
-349.3523|405.3696|0.0|-0.9843|-0.1768|-0.0|-
-348.7336|401.9247|0.0|-0.9843|-0.1768|-0.0|-
-348.9364|433.8154|0.0|0.9888|0.1493|0.0|-
-348.4138|430.3546|0.0|0.9888|0.1493|0.0|route3
-347.8912|426.8938|0.0|0.9888|0.1493|0.0|route2
-347.3686|423.4331|0.0|0.9888|0.1493|0.0|route1
-345.8008|413.0508|0.0|-0.9888|-0.1493|-0.0|-
-345.2781|409.59|0.0|-0.9888|-0.1493|-0.0|-
-344.7555|406.1293|0.0|-0.9888|-0.1493|-0.0|-
-344.2329|402.6685|0.0|-0.9888|-0.1493|-0.0|-
-343.5487|434.5525|0.0|0.9926|0.1218|0.0|-
-343.1225|431.0786|0.0|0.9926|0.1218|0.0|route3
-342.6964|427.6046|0.0|0.9926|0.1218|0.0|route2
-342.2702|424.1306|0.0|0.9926|0.1218|0.0|route1
-340.9917|413.7087|0.0|-0.9926|-0.1218|-0.0|-
-340.5656|410.2348|0.0|-0.9926|-0.1218|-0.0|-
-340.1394|406.7608|0.0|-0.9926|-0.1218|-0.0|-
-339.7133|403.2869|0.0|-0.9926|-0.1218|-0.0|-
-338.1425|435.1395|0.0|0.9956|0.0941|0.0|-
-337.8132|431.655|0.0|0.9956|0.0941|0.0|route3
-337.4838|428.1706|0.0|0.9956|0.0941|0.0|route2
-337.1544|424.6861|0.0|0.9956|0.0941|0.0|route1
-336.1663|414.2327|0.0|-0.9956|-0.0941|-0.0|-
-335.8369|410.7482|0.0|-0.9956|-0.0941|-0.0|-
-335.5075|407.2637|0.0|-0.9956|-0.0941|-0.0|-
-335.1781|403.7793|0.0|-0.9956|-0.0941|-0.0|-
-332.7222|435.5759|0.0|0.9978|0.0664|0.0|-
-332.4898|432.0836|0.0|0.9978|0.0664|0.0|route3
-332.2575|428.5913|0.0|0.9978|0.0664|0.0|route2
-332.0251|425.0991|0.0|0.9978|0.0664|0.0|route1
-331.3281|414.6222|0.0|-0.9978|-0.0664|-0.0|-
-331.0958|411.1299|0.0|-0.9978|-0.0664|-0.0|-
-330.8634|407.6376|0.0|-0.9978|-0.0664|-0.0|-
-330.6311|404.1454|0.0|-0.9978|-0.0664|-0.0|-
-327.2917|435.8614|0.0|0.9993|0.0386|0.0|-
-327.1566|432.364|0.0|0.9993|0.0386|0.0|route3
-327.0215|428.8666|0.0|0.9993|0.0386|0.0|route2
-326.8864|425.3692|0.0|0.9993|0.0386|0.0|route1
-326.481|414.877|0.0|-0.9993|-0.0386|-0.0|-
-326.3459|411.3796|0.0|-0.9993|-0.0386|-0.0|-
-326.2108|407.8823|0.0|-0.9993|-0.0386|-0.0|-
-326.0756|404.3849|0.0|-0.9993|-0.0386|-0.0|-
-321.8555|435.9957|0.0|0.9999|0.0108|0.0|-
-321.8177|432.4959|0.0|0.9999|0.0108|0.0|route3
-321.7799|428.9961|0.0|0.9999|0.0108|0.0|route2
-321.7421|425.4963|0.0|0.9999|0.0108|0.0|route1
-321.6287|414.9969|0.0|-0.9999|-0.0108|-0.0|-
-321.5909|411.4971|0.0|-0.9999|-0.0108|-0.0|-
-321.5531|407.9973|0.0|-0.9999|-0.0108|-0.0|-
-321.5153|404.4976|0.0|-0.9999|-0.0108|-0.0|-
-316.6282|435.9971|0.0|1.0|-0.0036|0.0|-
-316.6409|432.4971|0.0|1.0|-0.0036|0.0|route3
-316.6537|428.9972|0.0|1.0|-0.0036|0.0|route2
-316.6664|425.4972|0.0|1.0|-0.0036|0.0|route1
-316.7045|414.9973|0.0|-1.0|0.0036|-0.0|-
-316.7173|411.4973|0.0|-1.0|0.0036|-0.0|-
-316.7299|407.9973|0.0|-1.0|0.0036|-0.0|-
-316.7427|404.4973|0.0|-1.0|0.0036|-0.0|-
-311.6282|435.9789|0.0|1.0|-0.0036|0.0|-
-311.641|432.4789|0.0|1.0|-0.0036|0.0|route3
-311.6537|428.979|0.0|1.0|-0.0036|0.0|route2
-311.6664|425.479|0.0|1.0|-0.0036|0.0|route1
-311.7046|414.9791|0.0|-1.0|0.0036|-0.0|-
-311.7173|411.4791|0.0|-1.0|0.0036|-0.0|-
-311.73|407.9791|0.0|-1.0|0.0036|-0.0|-
-311.7427|404.4791|0.0|-1.0|0.0036|-0.0|-
-306.6283|435.9608|0.0|1.0|-0.0036|0.0|-
-306.641|432.4608|0.0|1.0|-0.0036|0.0|route3
-306.6537|428.9608|0.0|1.0|-0.0036|0.0|route2
-306.6664|425.4608|0.0|1.0|-0.0036|0.0|route1
-306.7046|414.9609|0.0|-1.0|0.0036|-0.0|-
-306.7173|411.4609|0.0|-1.0|0.0036|-0.0|-
-306.73|407.9609|0.0|-1.0|0.0036|-0.0|-
-306.7427|404.461|0.0|-1.0|0.0036|-0.0|-
-301.6283|435.9426|0.0|1.0|-0.0036|0.0|-
-301.641|432.4426|0.0|1.0|-0.0036|0.0|route3
-301.6537|428.9427|0.0|1.0|-0.0036|0.0|route2
-301.6665|425.4427|0.0|1.0|-0.0036|0.0|route1
-301.7046|414.9427|0.0|-1.0|0.0036|-0.0|-
-301.7173|411.4428|0.0|-1.0|0.0036|-0.0|-
-301.73|407.9428|0.0|-1.0|0.0036|-0.0|-
-301.7428|404.4428|0.0|-1.0|0.0036|-0.0|-
-296.6283|435.9244|0.0|1.0|-0.0036|0.0|-
-296.6411|432.4244|0.0|1.0|-0.0036|0.0|route3
-296.6538|428.9245|0.0|1.0|-0.0036|0.0|route2
-296.6665|425.4245|0.0|1.0|-0.0036|0.0|route1
-296.7047|414.9246|0.0|-1.0|0.0036|-0.0|-
-296.7174|411.4246|0.0|-1.0|0.0036|-0.0|-
-296.7301|407.9246|0.0|-1.0|0.0036|-0.0|-
-296.7428|404.4246|0.0|-1.0|0.0036|-0.0|-
-291.6284|435.9062|0.0|1.0|-0.0036|0.0|-
-291.6411|432.4063|0.0|1.0|-0.0036|0.0|route3
-291.6538|428.9063|0.0|1.0|-0.0036|0.0|route2
-291.6665|425.4063|0.0|1.0|-0.0036|0.0|route1
-291.7047|414.9064|0.0|-1.0|0.0036|-0.0|-
-291.7174|411.4064|0.0|-1.0|0.0036|-0.0|-
-291.7301|407.9064|0.0|-1.0|0.0036|-0.0|-
-291.7428|404.4065|0.0|-1.0|0.0036|-0.0|-
-286.6284|435.8881|0.0|1.0|-0.0036|0.0|-
-286.6411|432.3881|0.0|1.0|-0.0036|0.0|route3
-286.6538|428.8882|0.0|1.0|-0.0036|0.0|route2
-286.6666|425.3882|0.0|1.0|-0.0036|0.0|route1
-286.7047|414.8882|0.0|-1.0|0.0036|-0.0|-
-286.7174|411.3883|0.0|-1.0|0.0036|-0.0|-
-286.7301|407.8883|0.0|-1.0|0.0036|-0.0|-
-286.7429|404.3883|0.0|-1.0|0.0036|-0.0|-
-281.6284|435.8699|0.0|1.0|-0.0036|0.0|-
-281.6411|432.3699|0.0|1.0|-0.0036|0.0|route3
-281.6539|428.87|0.0|1.0|-0.0036|0.0|route2
-281.6666|425.37|0.0|1.0|-0.0036|0.0|route1
-281.7047|414.8701|0.0|-1.0|0.0036|-0.0|-
-281.7175|411.3701|0.0|-1.0|0.0036|-0.0|-
-281.7302|407.8701|0.0|-1.0|0.0036|-0.0|-
-281.7429|404.3701|0.0|-1.0|0.0036|-0.0|-
-276.6285|435.8517|0.0|1.0|-0.0036|0.0|-
-276.6412|432.3518|0.0|1.0|-0.0036|0.0|route3
-276.6539|428.8518|0.0|1.0|-0.0036|0.0|route2
-276.6667|425.3518|0.0|1.0|-0.0036|0.0|route1
-276.7048|414.8519|0.0|-1.0|0.0036|-0.0|-
-276.7175|411.3519|0.0|-1.0|0.0036|-0.0|-
-276.7302|407.8519|0.0|-1.0|0.0036|-0.0|-
-276.743|404.352|0.0|-1.0|0.0036|-0.0|-
-271.6285|435.8336|0.0|1.0|-0.0036|0.0|-
-271.6412|432.3336|0.0|1.0|-0.0036|0.0|route3
-271.654|428.8336|0.0|1.0|-0.0036|0.0|route2
-271.6667|425.3336|0.0|1.0|-0.0036|0.0|route1
-271.7048|414.8337|0.0|-1.0|0.0036|-0.0|-
-271.7176|411.3337|0.0|-1.0|0.0036|-0.0|-
-271.7303|407.8337|0.0|-1.0|0.0036|-0.0|-
-271.743|404.3338|0.0|-1.0|0.0036|-0.0|-
-266.6285|435.8154|0.0|1.0|-0.0036|0.0|-
-266.6413|432.3154|0.0|1.0|-0.0036|0.0|route3
-266.654|428.8155|0.0|1.0|-0.0036|0.0|route2
-266.6667|425.3155|0.0|1.0|-0.0036|0.0|route1
-266.7049|414.8156|0.0|-1.0|0.0036|-0.0|-
-266.7176|411.3156|0.0|-1.0|0.0036|-0.0|-
-266.7303|407.8156|0.0|-1.0|0.0036|-0.0|-
-266.743|404.3156|0.0|-1.0|0.0036|-0.0|-
-261.6286|435.7972|0.0|1.0|-0.0036|0.0|-
-261.6413|432.2973|0.0|1.0|-0.0036|0.0|route3
-261.654|428.7973|0.0|1.0|-0.0036|0.0|route2
-261.6667|425.2973|0.0|1.0|-0.0036|0.0|route1
-261.7049|414.7974|0.0|-1.0|0.0036|-0.0|-
-261.7176|411.2974|0.0|-1.0|0.0036|-0.0|-
-261.7303|407.7974|0.0|-1.0|0.0036|-0.0|-
-261.743|404.2975|0.0|-1.0|0.0036|-0.0|-
-256.6286|435.7791|0.0|1.0|-0.0036|0.0|-
-256.6413|432.2791|0.0|1.0|-0.0036|0.0|route3
-256.6541|428.7791|0.0|1.0|-0.0036|0.0|route2
-256.6668|425.2791|0.0|1.0|-0.0036|0.0|route1
-256.7049|414.7792|0.0|-1.0|0.0036|-0.0|-
-256.7177|411.2792|0.0|-1.0|0.0036|-0.0|-
-256.7303|407.7792|0.0|-1.0|0.0036|-0.0|-
-256.7431|404.2793|0.0|-1.0|0.0036|-0.0|-
-251.6287|435.7609|0.0|1.0|-0.0036|0.0|-
-251.6414|432.2609|0.0|1.0|-0.0036|0.0|route3
-251.6541|428.761|0.0|1.0|-0.0036|0.0|route2
-251.6668|425.261|0.0|1.0|-0.0036|0.0|route1
-251.705|414.761|0.0|-1.0|0.0036|-0.0|-
-251.7177|411.2611|0.0|-1.0|0.0036|-0.0|-
-251.7304|407.7611|0.0|-1.0|0.0036|-0.0|-
-251.7431|404.2611|0.0|-1.0|0.0036|-0.0|-
-246.6287|435.7427|0.0|1.0|-0.0036|0.0|-
-246.6414|432.2428|0.0|1.0|-0.0036|0.0|route3
